date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,229.5,4511,6,3_0,3_67454941
2022-10-21,Moneyline,FALSE,TRUE,DEN Nuggets,0.3333333333333333,200,3,2/1,NA,4511,2,1_0,1_67454941
2022-10-21,Moneyline,FALSE,TRUE,GS Warriors,0.7058823529411765,-240,1.41666667,5/12,NA,4511,2,1_0,1_67454941
2022-10-21,Spread,FALSE,TRUE,PHO Suns,0.5238095238095238,-110,1.90909091,10/11,-5,4511,1,2_0,2_67454942
2022-10-21,Spread,FALSE,TRUE,POR Trail Blazers,0.5238095238095238,-110,1.90909091,10/11,5,4511,1,2_0,2_67454942
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,223.5,4511,6,3_0,3_67454942
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,223.5,4511,6,3_0,3_67454942
2022-10-21,Moneyline,FALSE,TRUE,PHO Suns,0.6610169491525424,-195,1.51282052,20/39,NA,4511,2,1_0,1_67454942
2022-10-21,Moneyline,FALSE,TRUE,POR Trail Blazers,0.37735849056603776,165,2.65,33/20,NA,4511,2,1_0,1_67454942
2022-10-21,Spread,FALSE,TRUE,PHI 76ers,0.5238095238095238,-110,1.90909091,10/11,-3.5,4511,1,2_0,2_66313028
2022-10-21,Spread,FALSE,TRUE,NY Knicks,0.5238095238095238,-110,1.90909091,10/11,3.5,4511,1,2_0,2_66313028
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_66313028
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_66313028
2022-10-21,Moneyline,FALSE,TRUE,PHI 76ers,0.6296296296296297,-170,1.5882353,10/17,NA,4511,2,1_0,1_66313028
2022-10-21,Moneyline,FALSE,TRUE,NY Knicks,0.40816326530612246,145,2.45,29/20,NA,4511,2,1_0,1_66313028
2022-10-21,Spread,FALSE,TRUE,LA Lakers,0.5238095238095238,-110,1.90909091,10/11,4,4511,1,2_0,2_66313030
2022-10-21,Spread,FALSE,TRUE,DAL Mavericks,0.5238095238095238,-110,1.90909091,10/11,-4,4511,1,2_0,2_66313030
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,218.5,4511,6,3_0,3_66313030
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,218.5,4511,6,3_0,3_66313030
2022-10-21,Moneyline,FALSE,TRUE,LA Lakers,0.40816326530612246,145,2.45,29/20,NA,4511,2,1_0,1_66313030
2022-10-21,Moneyline,FALSE,TRUE,DAL Mavericks,0.6296296296296297,-170,1.5882353,10/17,NA,4511,2,1_0,1_66313030
2022-10-21,Spread,FALSE,TRUE,MIL Bucks,0.5238095238095238,-110,1.90909091,10/11,3.5,4511,1,2_0,2_66313027
2022-10-21,Spread,FALSE,TRUE,BOS Celtics,0.5238095238095238,-110,1.90909091,10/11,-3.5,4511,1,2_0,2_66313027
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_66313027
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,219.5,4511,6,3_0,3_66313027
2022-10-21,Moneyline,FALSE,TRUE,MIL Bucks,0.40816326530612246,145,2.45,29/20,NA,4511,2,1_0,1_66313027
2022-10-21,Moneyline,FALSE,TRUE,BOS Celtics,0.6296296296296297,-170,1.5882353,10/17,NA,4511,2,1_0,1_66313027
2022-10-21,Spread,FALSE,TRUE,MEM Grizzlies,0.5238095238095238,-110,1.90909091,10/11,4,4511,1,2_0,2_66313031
2022-10-21,Spread,FALSE,TRUE,GS Warriors,0.5238095238095238,-110,1.90909091,10/11,-4,4511,1,2_0,2_66313031
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,225.5,4511,6,3_0,3_66313031
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,225.5,4511,6,3_0,3_66313031
2022-10-21,Moneyline,FALSE,TRUE,MEM Grizzlies,0.39215686274509803,155,2.55,31/20,NA,4511,2,1_0,1_66313031
2022-10-21,Moneyline,FALSE,TRUE,GS Warriors,0.6428571428571429,-180,1.55555556,5/9,NA,4511,2,1_0,1_66313031
2022-10-21,Spread,FALSE,TRUE,PHO Suns,0.5238095238095238,-110,1.90909091,10/11,2.5,4511,1,2_0,2_66313029
2022-10-21,Spread,FALSE,TRUE,DEN Nuggets,0.5238095238095238,-110,1.90909091,10/11,-2.5,4511,1,2_0,2_66313029
2022-10-21,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_66313029
2022-10-21,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,231.5,4511,6,3_0,3_66313029
2022-10-21,Moneyline,FALSE,TRUE,PHO Suns,0.4444444444444444,125,2.25,5/4,NA,4511,2,1_0,1_66313029
2022-10-21,Moneyline,FALSE,TRUE,DEN Nuggets,0.5918367346938775,-145,1.68965518,20/29,NA,4511,2,1_0,1_66313029
