date,bet_type,suspended,open,label,probability,odds_american,odds_decimal,odds_fractional,line,subcategory_id,bet_type_id,criterion_id,offer_id
2022-10-28,Moneyline,FALSE,TRUE,DET Lions,0.37735849056603776,165,2.65,33/20,NA,4518,2,1_0,1_64984109
2022-10-28,Spread,FALSE,TRUE,NE Patriots,0.5238095238095238,-110,1.90909091,10/11,-2.5,4518,1,2_0,2_64984112
2022-10-28,Spread,FALSE,TRUE,NY Jets,0.5238095238095238,-110,1.90909091,10/11,2.5,4518,1,2_0,2_64984112
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,40.5,4518,6,3_0,3_64984112
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,40.5,4518,6,3_0,3_64984112
2022-10-28,Moneyline,FALSE,TRUE,NE Patriots,0.5652173913043478,-130,1.76923077,10/13,NA,4518,2,1_0,1_64984112
2022-10-28,Moneyline,FALSE,TRUE,NY Jets,0.47619047619047616,110,2.1,11/10,NA,4518,2,1_0,1_64984112
2022-10-28,Spread,FALSE,TRUE,ARI Cardinals,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984110
2022-10-28,Spread,FALSE,TRUE,MIN Vikings,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984110
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984110
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984110
2022-10-28,Moneyline,FALSE,TRUE,ARI Cardinals,0.38461538461538464,160,2.6,8/5,NA,4518,2,1_0,1_64984110
2022-10-28,Moneyline,FALSE,TRUE,MIN Vikings,0.6551724137931034,-190,1.52631579,10/19,NA,4518,2,1_0,1_64984110
2022-10-28,Spread,FALSE,TRUE,CAR Panthers,0.5348837209302325,-115,1.86956522,20/23,4.5,4518,1,2_0,2_64984103
2022-10-28,Spread,FALSE,TRUE,ATL Falcons,0.5121951219512195,-105,1.95238096,20/21,-4.5,4518,1,2_0,2_64984103
2022-10-28,Total,FALSE,TRUE,Over,0.5348837209302325,-115,1.86956522,20/23,41,4518,6,3_0,3_64984103
2022-10-28,Total,FALSE,TRUE,Under,0.5121951219512195,-105,1.95238096,20/21,41,4518,6,3_0,3_64984103
2022-10-28,Moneyline,FALSE,TRUE,CAR Panthers,0.36363636363636365,175,2.75,7/4,NA,4518,2,1_0,1_64984103
2022-10-28,Moneyline,FALSE,TRUE,ATL Falcons,0.6721311475409836,-205,1.48780488,20/41,NA,4518,2,1_0,1_64984103
2022-10-28,Spread,FALSE,TRUE,LV Raiders,0.5238095238095238,-110,1.90909091,10/11,-1,4518,1,2_0,2_64984111
2022-10-28,Spread,FALSE,TRUE,NO Saints,0.5238095238095238,-110,1.90909091,10/11,1,4518,1,2_0,2_64984111
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49.5,4518,6,3_0,3_64984111
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49.5,4518,6,3_0,3_64984111
2022-10-28,Moneyline,FALSE,TRUE,LV Raiders,0.5454545454545454,-120,1.83333334,5/6,NA,4518,2,1_0,1_64984111
2022-10-28,Moneyline,FALSE,TRUE,NO Saints,0.5,100,2,1/1,NA,4518,2,1_0,1_64984111
2022-10-28,Spread,FALSE,TRUE,TEN Titans,0.5348837209302325,-115,1.86956522,20/23,-2.5,4518,1,2_0,2_64984114
2022-10-28,Spread,FALSE,TRUE,HOU Texans,0.5121951219512195,-105,1.95238096,20/21,2.5,4518,1,2_0,2_64984114
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,40.5,4518,6,3_0,3_64984114
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,40.5,4518,6,3_0,3_64984114
2022-10-28,Moneyline,FALSE,TRUE,TEN Titans,0.5918367346938775,-145,1.68965518,20/29,NA,4518,2,1_0,1_64984114
2022-10-28,Moneyline,FALSE,TRUE,HOU Texans,0.4444444444444444,125,2.25,5/4,NA,4518,2,1_0,1_64984114
2022-10-28,Spread,FALSE,TRUE,NY Giants,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984117
2022-10-28,Spread,FALSE,TRUE,SEA Seahawks,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984117
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984117
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984117
2022-10-28,Moneyline,FALSE,TRUE,NY Giants,0.425531914893617,135,2.35,27/20,NA,4518,2,1_0,1_64984117
2022-10-28,Moneyline,FALSE,TRUE,SEA Seahawks,0.6078431372549019,-155,1.6451613,20/31,NA,4518,2,1_0,1_64984117
2022-10-28,Spread,FALSE,TRUE,WAS Commanders,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984115
2022-10-28,Spread,FALSE,TRUE,IND Colts,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984115
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64984115
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,39.5,4518,6,3_0,3_64984115
2022-10-28,Moneyline,FALSE,TRUE,WAS Commanders,0.43478260869565216,130,2.3,13/10,NA,4518,2,1_0,1_64984115
2022-10-28,Moneyline,FALSE,TRUE,IND Colts,0.6,-150,1.66666667,2/3,NA,4518,2,1_0,1_64984115
2022-10-28,Spread,FALSE,TRUE,SF 49ers,0.5238095238095238,-110,1.90909091,10/11,-1.5,4518,1,2_0,2_64984116
2022-10-28,Spread,FALSE,TRUE,LA Rams,0.5238095238095238,-110,1.90909091,10/11,1.5,4518,1,2_0,2_64984116
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984116
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984116
2022-10-28,Moneyline,FALSE,TRUE,SF 49ers,0.5555555555555556,-125,1.8,4/5,NA,4518,2,1_0,1_64984116
2022-10-28,Moneyline,FALSE,TRUE,LA Rams,0.4878048780487805,105,2.05,21/20,NA,4518,2,1_0,1_64984116
2022-10-28,Spread,FALSE,TRUE,GB Packers,0.5238095238095238,-110,1.90909091,10/11,11,4518,1,2_0,2_64984118
2022-10-28,Spread,FALSE,TRUE,BUF Bills,0.5238095238095238,-110,1.90909091,10/11,-11,4518,1,2_0,2_64984118
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984118
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984118
2022-10-28,Moneyline,FALSE,TRUE,GB Packers,0.19607843137254902,410,5.1,41/10,NA,4518,2,1_0,1_64984118
2022-10-28,Moneyline,FALSE,TRUE,BUF Bills,0.8387096774193549,-520,1.1923077,5/26,NA,4518,2,1_0,1_64984118
2022-10-28,Spread,FALSE,TRUE,CIN Bengals,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984119
2022-10-28,Spread,FALSE,TRUE,CLE Browns,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984119
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984119
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,45,4518,6,3_0,3_64984119
2022-10-28,Moneyline,FALSE,TRUE,CIN Bengals,0.6226415094339622,-165,1.6060606100000001,20/33,NA,4518,2,1_0,1_64984119
2022-10-28,Moneyline,FALSE,TRUE,CLE Browns,0.4166666666666667,140,2.4,7/5,NA,4518,2,1_0,1_64984119
2022-10-28,Spread,FALSE,TRUE,PHI Eagles,0.5238095238095238,-110,1.90909091,10/11,-9,4518,1,2_0,2_64984120
2022-10-28,Spread,FALSE,TRUE,HOU Texans,0.5238095238095238,-110,1.90909091,10/11,9,4518,1,2_0,2_64984120
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984120
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,43,4518,6,3_0,3_64984120
2022-10-28,Moneyline,FALSE,TRUE,PHI Eagles,0.8095238095238095,-425,1.23529412,4/17,NA,4518,2,1_0,1_64984120
2022-10-28,Moneyline,FALSE,TRUE,HOU Texans,0.22727272727272727,340,4.4,17/5,NA,4518,2,1_0,1_64984120
2022-10-28,Spread,FALSE,TRUE,LA Chargers,0.5238095238095238,-110,1.90909091,10/11,-3,4518,1,2_0,2_64984122
2022-10-28,Spread,FALSE,TRUE,ATL Falcons,0.5238095238095238,-110,1.90909091,10/11,3,4518,1,2_0,2_64984122
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984122
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984122
2022-10-28,Moneyline,FALSE,TRUE,LA Chargers,0.6078431372549019,-155,1.6451613,20/31,NA,4518,2,1_0,1_64984122
2022-10-28,Moneyline,FALSE,TRUE,ATL Falcons,0.425531914893617,135,2.35,27/20,NA,4518,2,1_0,1_64984122
2022-10-28,Spread,FALSE,TRUE,MIN Vikings,0.5348837209302325,-115,1.86956522,20/23,-2.5,4518,1,2_0,2_64984132
2022-10-28,Spread,FALSE,TRUE,WAS Commanders,0.5121951219512195,-105,1.95238096,20/21,2.5,4518,1,2_0,2_64984132
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984132
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,44.5,4518,6,3_0,3_64984132
2022-10-28,Moneyline,FALSE,TRUE,MIN Vikings,0.5833333333333334,-140,1.71428572,5/7,NA,4518,2,1_0,1_64984132
2022-10-28,Moneyline,FALSE,TRUE,WAS Commanders,0.45454545454545453,120,2.2,6/5,NA,4518,2,1_0,1_64984132
2022-10-28,Spread,FALSE,TRUE,GB Packers,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984128
2022-10-28,Spread,FALSE,TRUE,DET Lions,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984128
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984128
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984128
2022-10-28,Moneyline,FALSE,TRUE,GB Packers,0.6428571428571429,-180,1.55555556,5/9,NA,4518,2,1_0,1_64984128
2022-10-28,Moneyline,FALSE,TRUE,DET Lions,0.39215686274509803,155,2.55,31/20,NA,4518,2,1_0,1_64984128
2022-10-28,Spread,FALSE,TRUE,BUF Bills,0.5238095238095238,-110,1.90909091,10/11,-10.5,4518,1,2_0,2_64984131
2022-10-28,Spread,FALSE,TRUE,NY Jets,0.5238095238095238,-110,1.90909091,10/11,10.5,4518,1,2_0,2_64984131
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984131
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47.5,4518,6,3_0,3_64984131
2022-10-28,Moneyline,FALSE,TRUE,BUF Bills,0.84375,-540,1.1851851900000001,5/27,NA,4518,2,1_0,1_64984131
2022-10-28,Moneyline,FALSE,TRUE,NY Jets,0.19230769230769232,420,5.2,21/5,NA,4518,2,1_0,1_64984131
2022-10-28,Spread,FALSE,TRUE,LV Raiders,0.5238095238095238,-110,1.90909091,10/11,-1.5,4518,1,2_0,2_64984129
2022-10-28,Spread,FALSE,TRUE,JAX Jaguars,0.5238095238095238,-110,1.90909091,10/11,1.5,4518,1,2_0,2_64984129
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984129
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984129
2022-10-28,Moneyline,FALSE,TRUE,LV Raiders,0.5555555555555556,-125,1.8,4/5,NA,4518,2,1_0,1_64984129
2022-10-28,Moneyline,FALSE,TRUE,JAX Jaguars,0.4878048780487805,105,2.05,21/20,NA,4518,2,1_0,1_64984129
2022-10-28,Spread,FALSE,TRUE,IND Colts,0.5238095238095238,-110,1.90909091,10/11,6.5,4518,1,2_0,2_64984130
2022-10-28,Spread,FALSE,TRUE,NE Patriots,0.5238095238095238,-110,1.90909091,10/11,-6.5,4518,1,2_0,2_64984130
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,41,4518,6,3_0,3_64984130
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,41,4518,6,3_0,3_64984130
2022-10-28,Moneyline,FALSE,TRUE,IND Colts,0.31746031746031744,215,3.15,43/20,NA,4518,2,1_0,1_64984130
2022-10-28,Moneyline,FALSE,TRUE,NE Patriots,0.7183098591549296,-255,1.39215687,20/51,NA,4518,2,1_0,1_64984130
2022-10-28,Spread,FALSE,TRUE,MIA Dolphins,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984123
2022-10-28,Spread,FALSE,TRUE,CHI Bears,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984123
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42,4518,6,3_0,3_64984123
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42,4518,6,3_0,3_64984123
2022-10-28,Moneyline,FALSE,TRUE,MIA Dolphins,0.6428571428571429,-180,1.55555556,5/9,NA,4518,2,1_0,1_64984123
2022-10-28,Moneyline,FALSE,TRUE,CHI Bears,0.39215686274509803,155,2.55,31/20,NA,4518,2,1_0,1_64984123
2022-10-28,Spread,FALSE,TRUE,SEA Seahawks,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984133
2022-10-28,Spread,FALSE,TRUE,ARI Cardinals,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984133
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49.5,4518,6,3_0,3_64984133
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49.5,4518,6,3_0,3_64984133
2022-10-28,Moneyline,FALSE,TRUE,SEA Seahawks,0.37735849056603776,165,2.65,33/20,NA,4518,2,1_0,1_64984133
2022-10-28,Moneyline,FALSE,TRUE,ARI Cardinals,0.6610169491525424,-195,1.51282052,20/39,NA,4518,2,1_0,1_64984133
2022-10-28,Spread,FALSE,TRUE,LA Rams,0.5238095238095238,-110,1.90909091,10/11,2,4518,1,2_0,2_64984134
2022-10-28,Spread,FALSE,TRUE,TB Buccaneers,0.5238095238095238,-110,1.90909091,10/11,-2,4518,1,2_0,2_64984134
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984134
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,42.5,4518,6,3_0,3_64984134
2022-10-28,Moneyline,FALSE,TRUE,LA Rams,0.4878048780487805,105,2.05,21/20,NA,4518,2,1_0,1_64984134
2022-10-28,Moneyline,FALSE,TRUE,TB Buccaneers,0.5555555555555556,-125,1.8,4/5,NA,4518,2,1_0,1_64984134
2022-10-28,Spread,FALSE,TRUE,TEN Titans,0.5238095238095238,-110,1.90909091,10/11,10.5,4518,1,2_0,2_64984135
2022-10-28,Spread,FALSE,TRUE,KC Chiefs,0.5238095238095238,-110,1.90909091,10/11,-10.5,4518,1,2_0,2_64984135
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984135
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,47,4518,6,3_0,3_64984135
2022-10-28,Moneyline,FALSE,TRUE,TEN Titans,0.20408163265306123,390,4.9,39/10,NA,4518,2,1_0,1_64984135
2022-10-28,Moneyline,FALSE,TRUE,KC Chiefs,0.8305084745762712,-490,1.20408164,10/49,NA,4518,2,1_0,1_64984135
2022-10-28,Spread,FALSE,TRUE,BAL Ravens,0.5238095238095238,-110,1.90909091,10/11,-3.5,4518,1,2_0,2_64984136
2022-10-28,Spread,FALSE,TRUE,NO Saints,0.5238095238095238,-110,1.90909091,10/11,3.5,4518,1,2_0,2_64984136
2022-10-28,Total,FALSE,TRUE,Over,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984136
2022-10-28,Total,FALSE,TRUE,Under,0.5238095238095238,-110,1.90909091,10/11,49,4518,6,3_0,3_64984136
2022-10-28,Moneyline,FALSE,TRUE,BAL Ravens,0.6226415094339622,-165,1.6060606100000001,20/33,NA,4518,2,1_0,1_64984136
2022-10-28,Moneyline,FALSE,TRUE,NO Saints,0.4166666666666667,140,2.4,7/5,NA,4518,2,1_0,1_64984136
